movie_id,title,year,genre,rating,votes,runtime_min,budget_usd,revenue_usd
3978,The Fire House,1996,Thriller,7.9,327134,94,147607270,594930299
3979,The Eternal Light,1975,Horror,6.0,181438,96,45641559,10918017
3980,The Eternal Knight,1985,Drama,6.6,3578,119,229497760,420995081
3981,The Neon Star,2004,Sci-Fi,6.3,187634,94,178759066,274345221
3982,The Gold Edge,2012,Romance,4.6,1873,156,221126462,363180561
3983,The Fire World,1997,Thriller,6.1,6503,121,228950173,329620396
3984,The Last Edge,1991,Action,6.2,14223,141,220054393,1564786575
3985,The Gold Code,1997,Crime,5.2,20933,164,171790789,83801993
3986,The Shadow House,2017,Drama,9.3,184424,129,126632142,231922780
3987,The Neon River,2004,Comedy,3.9,95451,87,74776404,67673158
3988,The Wild Road,2010,Crime,4.7,19738,110,91512971,247493579
3989,The The Heart,1991,Drama,6.9,195776,145,245629486,187097730
3990,The Last Code,1976,Documentary,6.6,280618,159,7040884,2714567
3991,The Red Line,1993,Animation,8.9,12266,159,244640844,445505963
3992,The Lost Game,1976,Animation,3.8,101957,129,220567085,354142431
3993,The Dark Knight,1982,Drama,7.2,118919,98,79758215,52792315
3994,The Iron Road,1997,Horror,7.2,303,125,241591894,4854074947
3995,The Neon Edge,1978,Action,5.5,27373,133,104707035,58653289
3996,The Last World,2014,Action,5.6,99426,157,124534978,39883688
3997,The Red Rain,1991,Thriller,7.1,45442,76,85834071,349735086
3998,The Storm World,1988,Horror,6.0,151062,132,97615198,239653069
3999,The Silent Ocean,2010,Animation,5.9,25407,129,205602842,278502998
4000,The Night Star,2005,Sci-Fi,7.7,2139,108,109772583,213881332
4001,The Iron Blood,2003,Action,5.6,49003,140,77814471,609326051
4002,The Storm Hour,1996,Comedy,5.6,55774,172,53566545,68589684
4003,The Red Game,2008,Crime,7.6,1341,131,230647924,2005785763
4004,The Silver Edge,1992,Documentary,7.4,1457,88,179555598,346102384
4005,The Silent House,2004,Sci-Fi,6.4,72328,175,124690685,24281776
4006,The Broken Code,2009,Sci-Fi,5.9,35532,94,118706076,63433672
4007,The Hollow Mind,2005,Animation,6.5,223981,136,105806776,287684405
4008,The Storm World,2001,Action,8.4,445,86,189068841,596311141
4009,The The Game,2009,Thriller,6.3,66873,95,195785895,2365765006
4010,The Eternal Line,2017,Crime,7.1,1963,137,81313679,172089384
4011,The Night Rain,1995,Thriller,4.5,4108,141,25284687,13483474
4012,The Shadow Star,1981,Sci-Fi,8.5,521030,105,94564111,156194007
4013,The Last Hour,1995,Horror,5.8,3783,141,15977220,4346825
4014,The Broken Mind,1986,Drama,6.1,161960,173,56743653,50039282
4015,The Silent Knight,2006,Documentary,6.3,3472,79,35819105,50611900
4016,The Shadow Light,1999,Thriller,5.7,5969,101,56734638,40149668
4017,The Wild House,1990,Drama,6.3,1898,97,160026089,1023390210
4018,The Red Hour,1996,Documentary,5.1,3386,167,236109920,878819933
4019,The Neon Blood,1983,Drama,5.3,217203,108,197017362,909990330
4020,The Shadow Road,1999,Action,4.8,262,106,90604165,61392076
4021,The Steel Edge,1995,Drama,9.4,1597,84,32118146,11346813
4022,The Red Line,2005,Animation,5.1,6131,100,72929371,21659868
4023,The Fire Dream,2017,Sci-Fi,6.7,291081,140,100491483,159976443
4024,The Dark House,1988,Romance,7.7,125289,113,143237219,632356983
4025,The Hollow Ocean,2020,Action,5.1,2571,133,168436050,174702076
4026,The Silent Blood,1994,Romance,8.2,13413,178,85459439,28040168
4027,The Fire City,2008,Thriller,4.9,10357,125,233872238,1003204591
4028,The Last Code,1985,Comedy,5.4,10361,105,5870244,2946847
4029,The Storm Code,1977,Comedy,7.8,11132,169,228564512,50755582
4030,The Lost War,2023,Drama,4.1,437286,113,193935436,937204961
4031,The Silver War,1988,Drama,7.3,284624,117,80979418,46981897
4032,The Shadow Dream,1993,Drama,7.7,7720,163,36299520,11425845
4033,The Night City,1991,Crime,5.8,419411,147,26738322,58281371
4034,The Wild Light,1995,Sci-Fi,5.4,4874,169,187920463,268368113
4035,The The Dream,1978,Thriller,7.9,226940,121,58856131,8438041
4036,The Blue Hour,1975,Romance,5.5,36576,81,106256535,112514000
4037,The Iron Game,2002,Crime,4.3,12981,174,54098370,54419388
4038,The Shadow Ocean,2017,Thriller,6.9,29527,132,233185357,265639107
4039,The Last Mind,2007,Animation,7.1,5633,98,44114631,9246884
4040,The Wild Knight,1995,Crime,7.4,5847,118,162433741,870331589
4041,The Fire Road,2020,Romance,5.4,9590,118,249153018,81142472
4042,The Night Blood,1999,Action,10.0,18004,160,222229548,412767858
4043,The Night Mind,1992,Animation,5.8,6806,100,231604263,69934591
4044,The Silver Knight,2003,Romance,6.9,36752,121,212463730,633671366
4045,The Shadow Blood,1990,Documentary,6.6,78590,136,98014851,150424197
4046,The Neon Line,1983,Comedy,4.7,576,162,52294882,14114618
4047,The Red City,2010,Crime,4.1,22346,162,123508785,44882997
4048,The Neon Light,1981,Crime,7.5,7655,121,174495678,170871675
4049,The Gold Hour,1983,Comedy,6.1,193230,117,220784631,40236280
4050,The Iron River,2022,Drama,5.8,4607967,122,96317834,214033074
4051,The Dark Star,2002,Thriller,5.7,348233,175,174775193,279143000
4052,The Fire Knight,2002,Horror,5.2,83269,111,227127264,2043521293
4053,The Blue Heart,1995,Comedy,6.2,42264,103,81093502,872612367
4054,The The Edge,1997,Romance,8.7,443,80,164395766,1102338075
4055,The Gold Code,1990,Documentary,6.0,62530,121,44871250,360160483
4056,The Iron Ocean,1993,Drama,3.1,14818,130,118659849,348636174
4057,The Dark River,2007,Action,3.7,3947,159,198850856,49284869
4058,The Fire Hour,1981,Comedy,8.2,650341,76,100836381,81231675
4059,The Dark Rain,2022,Drama,5.3,29805,110,69766996,216598452
4060,The Broken Ocean,2019,Action,6.4,114784,147,47436183,76357957
4061,The The Mind,1991,Comedy,7.0,14271,110,184893840,566374461
4062,The Broken Rain,1998,Romance,6.8,109948,145,85959127,29996544
4063,The Lost Road,2016,Drama,7.0,24769,84,90155815,82925737
4064,The Lost Hour,2004,Romance,7.0,16612,83,93009302,354547054
4065,The Red Edge,1982,Thriller,8.8,4159,135,228115013,128436819
4066,The Gold Heart,1991,Drama,8.6,2456,157,231051167,255664751
4067,The Dark Dream,1995,Sci-Fi,6.1,85409,138,241703103,279402822
4068,The Dark Edge,1995,Horror,7.1,1566561,113,249680021,61150022
4069,The Last Code,2018,Comedy,5.5,15486,76,248700344,432995890
4070,The Steel Hour,2024,Drama,5.8,57693,82,7909605,42167952
4071,The Iron River,2021,Romance,7.5,53363,176,173573759,75790843
4072,The Blue Ocean,2020,Romance,5.3,569786,154,41271496,112315138
4073,The Silent Line,1977,Sci-Fi,7.4,57170,143,191544113,195049395
4074,The Gold Mind,2010,Action,7.7,953,92,188593132,545122636
4075,The Wild Knight,2022,Animation,5.1,37277,124,123276852,154262231
4076,The Red River,2019,Thriller,7.2,132072,81,136108128,234073827
4077,The Broken Light,1987,Comedy,6.5,6832,82,151841110,98747503
4078,The Silent Light,2020,Action,5.9,13874,85,120780372,568315818
4079,The Silver Knight,2018,Crime,3.9,322447,89,24470804,9913471
4080,The Broken Knight,1986,Animation,5.4,115130,136,105979809,342044372
4081,The Silent Heart,2001,Horror,6.8,2171,157,93995758,35119195
4082,The Storm House,1975,Crime,9.0,100615,77,142230860,390816249
4083,The Dark Blood,1978,Romance,6.1,37440,81,186714692,1140022458
4084,The Last War,2002,Sci-Fi,6.4,186077,84,158045124,254920604
4085,The Dark Rain,1988,Horror,5.3,5104,151,171642932,654494198
4086,The Broken Heart,1980,Animation,7.2,71186,139,30409410,61978385
4087,The The House,1991,Sci-Fi,5.7,14011,164,26119008,29865054
4088,The Eternal Blood,1987,Drama,5.8,119459,100,199054507,703390822
4089,The Iron Dream,1986,Horror,6.2,46397,125,10604205,3843268
4090,The Wild Ocean,2003,Thriller,6.2,18921,101,208237989,682386289
4091,The Last Knight,2013,Comedy,8.0,23741,133,147482681,40060720
4092,The Lost Light,1975,Action,5.8,8063,75,135963455,83768142
4093,The Silent Light,2013,Comedy,6.4,17300,141,144550856,440265319
4094,The Iron Light,2011,Comedy,6.2,7199,151,13878496,3280371
4095,The Dark City,2002,Horror,7.2,5379605,91,116837259,56397439
4096,The Storm Code,1976,Drama,6.3,61575,158,82141068,309270008
4097,The Blue Code,1980,Documentary,6.0,9758,126,243457852,388305116
4098,The Iron Dream,1992,Documentary,4.7,359,83,143872521,69798583
4099,The Eternal Star,2001,Horror,8.2,9246,166,228425119,71782738
4100,The Eternal Edge,2024,Sci-Fi,7.5,36806,82,138463221,119970439
4101,The Storm City,2003,Thriller,5.7,24973,107,49243643,21741169
4102,The Last Knight,1993,Horror,7.1,19842,180,141402751,667530538
4103,The Broken Blood,2002,Animation,7.7,50940,95,190429763,75329287
4104,The Dark Ocean,1983,Sci-Fi,5.3,67616,179,89488308,36962476
4105,The Gold Light,2015,Horror,5.4,404536,99,142466950,437078117
4106,The Dark War,2013,Crime,8.3,138470,107,79977317,146021938
4107,The Blue Knight,2020,Documentary,5.5,1078,165,240508147,194015346
4108,The Steel Heart,1976,Animation,7.2,16485,88,166884708,74397870
4109,The Gold Blood,2002,Sci-Fi,7.0,40475,105,75397357,126066543
4110,The Wild Ocean,2023,Drama,6.3,3673,174,134190630,203322374
4111,The Dark House,1997,Documentary,9.0,5501,92,13300719,69828449
4112,The Wild Light,2007,Action,6.9,14079,117,90670557,14607794
4113,The Storm Line,2016,Horror,7.0,6785,120,206213772,446872442
4114,The Gold Star,2020,Horror,9.2,2801,173,214317639,527515457
4115,The Dark Light,1994,Comedy,6.0,30022,162,98089118,294027840
4116,The Silver Light,1991,Sci-Fi,6.3,177527,85,133231531,623667890
4117,The Storm Edge,1976,Horror,6.9,330839,116,111681036,638317645
4118,The Storm Road,1983,Action,6.2,17217,178,150481060,186394727
4119,The The War,1983,Animation,7.0,19675,119,31730375,143285951
4120,The Storm City,2016,Crime,9.8,116068,120,215113590,3045858316
4121,The Gold Knight,1989,Thriller,7.7,12372,122,205451849,75066550
4122,The Red Game,2024,Thriller,5.8,3540,140,203933434,365018914
4123,The Gold Heart,2000,Horror,5.4,596,149,71331081,82127043
4124,The The River,1997,Animation,4.9,23178,100,164835280,731788947
4125,The Neon Game,2021,Drama,5.7,116797,132,17760248,14347413
4126,The Gold Star,2008,Action,5.4,7069,120,207510106,428148443
4127,The Shadow Road,1983,Action,7.4,5333562,105,148401930,130561399
4128,The Silver Dream,1984,Crime,4.8,80826,129,139395041,217551753
4129,The Lost Hour,1977,Romance,5.0,1895,137,45441576,11241659
4130,The Blue Light,2003,Documentary,6.1,27232,175,145154350,20264225
4131,The Last Code,1980,Comedy,6.7,21646,77,188555410,345544381
4132,The Silent Edge,2000,Animation,8.2,3188,166,33289556,37210222
4133,The Hollow City,2008,Drama,6.2,3119,125,47249475,25901588
4134,The Eternal River,1991,Sci-Fi,4.5,20767,145,114711359,136694228
4135,The Storm War,2008,Crime,5.8,38756,143,100482852,203868151
4136,The Gold Game,2007,Sci-Fi,5.4,73608,172,19839316,11426578
4137,The Hollow Game,1983,Comedy,8.1,251229,115,140021131,1075551133
4138,The Wild Line,2003,Crime,6.5,644,75,122050125,438911032
4139,The Iron City,1987,Romance,6.8,156811,106,149588869,84740813
4140,The Shadow River,1995,Action,5.9,178884,163,247493025,1467601539
4141,The Hollow Edge,1981,Romance,8.3,75997,173,230733268,392831539
4142,The Wild Knight,2011,Romance,9.4,896684,135,12348987,3556937
4143,The Silent Mind,2002,Horror,4.3,12629,80,18978130,12700348
4144,The Broken Ocean,2005,Sci-Fi,6.0,50122,177,62861136,70102431
4145,The The Light,2021,Action,5.8,1197951,132,205375412,150277200
4146,The Shadow Road,1992,Documentary,8.2,3512,92,204030467,41866816
4147,The Shadow House,1991,Crime,8.4,100586,130,162611874,404991760
4148,The The Mind,2012,Animation,6.0,113651,92,235841399,148990829
4149,The Red Edge,1984,Romance,6.2,286,151,237308179,1175333968
4150,The Dark Star,1994,Action,4.6,20757,130,151004714,291911052
4151,The Gold Mind,1994,Thriller,6.1,173255,128,140803968,320690886
4152,The Silver Edge,2001,Drama,3.8,8079,169,237856915,171247857
4153,The Last Star,2011,Horror,8.3,179425,154,215567194,575100930
4154,The Blue Light,1993,Action,7.5,2728,91,5850298,25611307
4155,The The Edge,2011,Horror,9.4,393924,141,4648616,954576
4156,The Fire House,1993,Action,6.3,5328,155,227728787,1169083135
4157,The Red Line,2012,Drama,3.6,11359,177,170304539,171150498
4158,The Iron Edge,1994,Documentary,8.2,68474,157,185800403,826650441
4159,The Blue City,1977,Sci-Fi,6.4,157173,120,27110228,76013798
4160,The Last Code,1977,Thriller,7.6,52339,176,181446881,731638172
4161,The The Edge,1998,Romance,6.7,61241,125,219593236,743170124
4162,The Steel House,1984,Sci-Fi,7.1,1121,117,182583514,335653877
4163,The Storm Heart,2019,Animation,8.4,83428,93,88660894,1092773976
4164,The Last War,1987,Action,6.4,172826,144,13102564,15950665
4165,The Eternal Road,1998,Animation,8.9,9243,114,140415139,84433638
4166,The Dark Knight,2004,Action,6.0,71283,158,32565918,64829925
4167,The Gold World,1992,Comedy,5.2,53036,173,199917073,124337566
4168,The Night Code,1975,Horror,6.4,479466,161,88337871,50830678
4169,The Dark Edge,1984,Thriller,5.9,3044,94,179016355,260958708
4170,The Night City,2017,Sci-Fi,7.7,3267,150,69651950,325495036
4171,The Broken Code,2023,Sci-Fi,6.0,459,179,21507260,10339966
4172,The Storm Blood,2008,Horror,4.7,926,90,113680081,98333246
4173,The Iron Star,2016,Sci-Fi,5.5,664,177,52582313,53813348
4174,The Silver House,1993,Romance,6.7,14158,177,136642263,37412813
4175,The Silver Road,1987,Drama,1.9,783844,76,93003312,234277495
4176,The Steel Heart,2008,Drama,6.1,51959,104,107636755,143085617
4177,The Steel River,2004,Romance,5.8,13703,119,199952802,160904416
4178,The Shadow Edge,1996,Horror,9.6,6283,150,96908921,777914263
4179,The Steel Heart,1991,Drama,6.5,1981,91,149093221,127852896
4180,The Night Road,2011,Drama,7.7,31378,77,240208440,133888172
4181,The Red Star,1977,Action,6.0,19336,106,29639261,82398270
4182,The Shadow River,1988,Sci-Fi,7.7,102557,76,32022526,19875426
4183,The Fire Heart,1990,Documentary,4.9,145713,122,91145190,256318683
4184,The Silver Code,1976,Animation,6.8,2419,134,108240317,267163328
4185,The The Rain,2003,Horror,6.1,62663,174,83066131,44744225
4186,The Blue Code,1993,Horror,5.3,42363,96,189060621,219302487
4187,The Shadow War,2007,Action,6.9,265789,81,177674156,793022705
4188,The Red Code,1981,Thriller,6.6,149522,178,3205079,6884437
4189,The Last Line,1990,Horror,4.7,2395,178,82747973,66606239
4190,The Lost Edge,2022,Animation,4.0,16283,127,157287107,202973484
4191,The Wild Hour,2020,Romance,3.9,68512,138,147338301,1029567147
4192,The Blue Light,2016,Drama,5.1,67,126,3808651,2353199
4193,The Blue Rain,2021,Comedy,7.2,24753,111,191927621,156186478
4194,The Last River,1992,Documentary,5.4,16431,119,233012726,141176411
4195,The Night Rain,2008,Crime,6.4,20770,140,162700556,123025740
4196,The Eternal Hour,1988,Comedy,7.7,12537,81,77931549,27606575
4197,The Eternal Rain,2009,Sci-Fi,5.1,31068,166,119254029,228968673
4198,The Lost World,2012,Animation,6.3,82619,91,125235312,50527313
4199,The Red Game,1981,Documentary,5.8,88027,102,213370038,134685150
4200,The Wild Rain,2013,Action,8.0,10207,167,124556055,311859783
4201,The Hollow City,1994,Comedy,5.6,898,88,209365819,76684561
4202,The Dark Blood,2015,Romance,5.5,1203,120,103514784,126104538
4203,The Silent Ocean,1996,Drama,7.2,1710,156,143751098,134617266
4204,The Fire Knight,2023,Drama,3.5,130782,131,83625576,11100903
4205,The Shadow House,1983,Comedy,7.0,1173,126,12264354,14733982
4206,The Eternal City,2021,Romance,6.7,5376,81,168210840,10397488
4207,The Silver Mind,1977,Drama,7.5,5893,148,92931468,38607788
4208,The Gold Blood,1978,Drama,6.8,49877,147,105224832,626273575
4209,The Shadow House,1988,Animation,5.0,8939,170,8315652,138234151
4210,The Eternal Game,2011,Comedy,7.6,10745,79,80853075,36852361
4211,The Last Road,2013,Thriller,5.2,1631,78,91549613,131361801
4212,The Last House,1992,Documentary,7.8,116743,138,222944744,101139404
4213,The Blue Light,2004,Documentary,6.9,16345,151,234639477,176884551
4214,The Wild World,1993,Documentary,7.2,321,79,23022830,29886391
4215,The Shadow Code,1988,Drama,8.5,23434,83,217506079,68862220
4216,The Dark Road,1988,Sci-Fi,5.2,25845,96,40713921,20594513
4217,The Gold Line,2008,Action,7.0,7418,110,148709147,336806260
4218,The Iron War,1992,Documentary,5.2,77297,125,195337117,489638693
4219,The Last Light,2012,Crime,6.5,28488,90,239354937,2381461882
4220,The Red Road,2022,Sci-Fi,8.6,79680,160,103020294,193748657
4221,The Dark Game,1980,Action,6.1,78263,134,233699380,44991021
4222,The Silent Knight,1988,Sci-Fi,6.3,1384,96,64797330,307922622
4223,The Shadow Light,2009,Documentary,6.7,812833,115,203059928,215566375
4224,The Eternal City,2013,Crime,3.6,197670,89,49239375,26868348
4225,The Gold River,1979,Animation,5.5,5179,152,39126461,138739178
4226,The Wild City,2003,Drama,7.2,333,124,24256924,31854224
4227,The Hollow Dream,2017,Thriller,6.3,8320,179,140710462,169922145
4228,The Lost Blood,1990,Crime,9.6,26293,177,53212592,67535170
4229,The Red Line,1986,Romance,7.4,8875,78,146517339,860530003
4230,The The Road,1990,Documentary,5.3,175232,121,4629386,11916067
4231,The Blue Heart,1975,Sci-Fi,5.2,6840,177,24352705,9237670
4232,The Broken World,2003,Crime,5.3,202443,147,62114565,120918876
4233,The Silent Code,1992,Animation,7.4,56824,106,196671858,447075108
4234,The Lost Line,1988,Comedy,5.6,3707,161,127521408,736518801
4235,The The Edge,2017,Thriller,4.6,23981,151,144414274,218079506
4236,The Fire City,1989,Documentary,6.5,14160,93,73125435,200841661
4237,The Shadow War,1998,Comedy,5.9,18139,163,189908093,517048963
4238,The Shadow Code,1995,Documentary,6.0,1380,125,167027159,487410781
4239,The Neon Light,1991,Drama,6.1,51845,164,210566297,655249494
4240,The Hollow Light,2024,Horror,7.0,2311,129,219331066,207518201
4241,The Last Dream,2022,Sci-Fi,5.3,23211,92,177725816,380398489
4242,The Hollow World,2000,Romance,9.8,8773,81,209112550,232139386
4243,The Silver Light,1979,Horror,8.0,89833,121,96346784,1379309259
4244,The Iron Code,2012,Crime,6.2,17871,98,38020367,25081859
4245,The Fire Ocean,1997,Crime,5.4,1432,169,73189066,19489365
4246,The Gold Road,1981,Drama,4.0,91863,100,33115859,44334915
4247,The Steel River,1986,Crime,8.2,44791,157,29914440,83347460
4248,The Shadow Code,1976,Romance,8.7,151070,101,28905743,35719494
4249,The Storm River,2009,Thriller,6.7,3914,78,81106715,32699372
4250,The Eternal River,1995,Crime,8.3,150513,161,191311763,163936650
4251,The Last Blood,2018,Sci-Fi,10.0,195230,178,53504952,132000228
4252,The Wild Line,1988,Animation,5.7,1917,139,242445987,144025025
4253,The Gold Game,2011,Animation,8.6,2947,144,36688878,69327453
4254,The Lost Code,2019,Animation,6.0,211951,90,182001022,308457696
4255,The Broken Game,1980,Comedy,5.7,943659,100,29663098,116014189
4256,The Iron Light,1987,Comedy,6.9,2946,130,30790710,96245598
4257,The Wild Road,2002,Documentary,8.6,9706,132,184060242,199672946
4258,The Eternal World,1975,Crime,8.0,7016,122,65247342,165810885
4259,The Neon Line,1994,Drama,7.8,4146,92,160472429,499401996
4260,The Eternal Game,2014,Animation,4.9,1449,88,174103896,160826334
4261,The Lost Rain,1999,Romance,5.9,629547,93,172312065,170494160
4262,The Gold House,1995,Thriller,5.0,88296,88,117623490,207333498
4263,The Dark Code,2013,Sci-Fi,7.0,11761,119,119113522,114266413
4264,The Blue Line,1980,Action,6.0,6070,159,202973314,85786567
4265,The Iron Mind,1988,Romance,4.5,6513,101,40881170,53541019
4266,The Eternal Line,2009,Thriller,6.4,176160,154,156410558,38241512
4267,The Gold Star,2007,Documentary,4.4,169372,93,39053196,23531649
4268,The Lost Line,2019,Romance,9.0,12693,97,135912969,182553268
4269,The Dark Line,1988,Crime,7.8,85184,99,163536342,117877041
4270,The Night House,2008,Crime,6.2,48801,159,35484998,71251882
4271,The Silver Ocean,2011,Thriller,6.2,24447,155,75279985,21614512
4272,The Dark Code,1980,Horror,4.3,4992,90,71681386,20975382
4273,The Red City,2004,Documentary,6.9,501873,121,133774493,99916471
4274,The Night House,2015,Documentary,5.8,76616,107,248203168,301484590
4275,The Lost Edge,2017,Sci-Fi,7.8,37933,160,174077329,403800799
4276,The Red House,1976,Sci-Fi,5.3,17257,104,76293514,380200686
4277,The Dark River,1982,Comedy,6.4,3668,171,188903168,43668365
4278,The Red Blood,1994,Romance,6.0,2759,132,48374728,80733529
4279,The Silent Dream,1983,Sci-Fi,6.6,2154570,119,129872948,286368062
4280,The Neon Dream,1993,Sci-Fi,8.2,2924,100,57569254,162115722
4281,The Neon War,2021,Sci-Fi,7.4,28377,166,79102917,177250099
4282,The Gold Road,1980,Crime,5.5,7090,176,14162807,9425988
4283,The Blue Mind,1977,Sci-Fi,7.1,133580,112,249910058,1123586225
4284,The Fire Hour,2020,Animation,8.4,50945,171,191232992,216769012
4285,The Steel Light,1985,Documentary,7.7,1178,99,153733633,99343642
4286,The Silent Code,2015,Documentary,7.3,41844,85,178547770,1218695909
4287,The Last River,1975,Crime,6.6,5059,105,211007058,199999452
4288,The Night Code,2016,Crime,5.7,57333,174,122160278,331446957
4289,The Gold Game,2019,Action,5.6,22252,154,39625442,98280215
4290,The Silent Edge,2013,Thriller,7.3,89890,121,206918130,259304854
4291,The Silent Game,2014,Thriller,5.5,222807,103,58195673,189893220
4292,The Steel Edge,2023,Crime,8.0,2629,97,186825294,143781314
4293,The Red Ocean,2020,Sci-Fi,8.2,10700,117,199394941,381144252
4294,The Dark Blood,2024,Comedy,9.7,280,137,160620782,71294634
4295,The Silver Edge,2021,Action,7.3,6412,88,194964625,424750944
4296,The Hollow River,1983,Action,4.9,10797,155,161255886,1076176081
4297,The Shadow Edge,1988,Romance,7.5,38274,172,19137946,75734704
4298,The Dark Heart,2003,Crime,8.4,8735,89,42811930,46398962
4299,The Eternal Light,2002,Horror,6.9,63560,77,214877407,125043394
4300,The Broken City,2002,Comedy,3.3,467423,97,32696725,172588214
4301,The Silent Blood,1988,Horror,6.8,171792,97,172526574,324729596
4302,The Iron Ocean,1985,Comedy,7.8,74867,151,9825522,22719156
4303,The Shadow Blood,2023,Horror,6.1,3693,100,203745750,228375059
4304,The Broken Code,1993,Romance,7.8,92219,129,245208222,174007886
4305,The Hollow Line,2017,Sci-Fi,5.8,68004,146,110208546,35496436
4306,The Storm Line,1996,Animation,8.0,2047,157,2408087,2241134
4307,The Neon House,2004,Sci-Fi,9.3,14544,153,135088656,225203559
4308,The Shadow World,2019,Romance,6.5,2466,163,169596646,155956141
4309,The The Edge,1977,Drama,6.4,2223,75,231565662,1293151322
4310,The Shadow Code,1986,Sci-Fi,5.9,11644,173,209147782,961211657
4311,The Wild River,1991,Romance,6.1,197938,116,193988875,268964103
4312,The Silver Star,2017,Animation,5.2,323,117,75034100,32099980
4313,The Silver Edge,1995,Comedy,6.8,143901,159,79730290,148871419
4314,The Storm War,2002,Drama,8.5,32828,119,248564147,1200765227
4315,The Last Heart,2010,Sci-Fi,6.1,10905,75,154368442,297003734
4316,The The Code,2023,Animation,4.5,31057,83,33883434,38718532
4317,The Gold House,2014,Action,5.9,1884,156,229062826,42874161
4318,The Gold City,2020,Comedy,3.3,8701,174,140538791,705976219
4319,The Storm Game,1976,Action,6.3,1235,127,87043713,105560380
4320,The Eternal Knight,2020,Documentary,5.7,13442,90,163730119,147431548
4321,The Red Hour,2012,Drama,8.5,563,129,158561104,131375116
4322,The Shadow Heart,2009,Documentary,6.4,1253,121,158831319,729692241
4323,The Red Light,2022,Crime,7.8,35297,92,112630982,249258063
4324,The Lost Knight,2018,Action,7.0,48337,78,117759192,260737247
4325,The Gold Edge,1985,Sci-Fi,6.2,70309,89,90745414,527213890
4326,The Hollow World,1987,Sci-Fi,5.2,419943,159,114580801,57934524
4327,The Neon World,2012,Comedy,6.1,28700,165,142933656,192281673
4328,The Storm City,2015,Thriller,5.5,499983,165,183742241,104175221
4329,The Lost War,1987,Documentary,7.4,2754,131,4342570,63621000
4330,The Silver House,2007,Animation,7.1,19383,105,66950655,204965415
4331,The Night Game,2021,Comedy,8.4,309,139,39041295,31028612
4332,The Dark Ocean,2013,Drama,7.4,19130,174,151802301,271634048
4333,The Shadow War,2017,Sci-Fi,9.5,30261,175,233354263,500613776
4334,The Blue Road,2023,Action,3.4,1727,87,65037535,85237844
4335,The Last Heart,1989,Thriller,9.5,1909350,135,155074760,30376839
4336,The Shadow House,1989,Comedy,6.3,5791,89,63449426,70997860
4337,The Iron Light,2015,Drama,8.5,4649773,137,166428522,180046192
4338,The Broken Ocean,1980,Romance,4.6,2055,88,222042286,1634973243
4339,The Dark Hour,2017,Comedy,7.1,80089,171,187861512,52124331
4340,The Hollow River,1990,Animation,5.2,119,180,156683744,102236330
4341,The Silver Rain,1993,Drama,4.6,36242,160,245664792,561275752
4342,The Gold Ocean,1997,Drama,6.4,250,159,242398830,617912050
4343,The Iron Road,2018,Sci-Fi,8.6,10925,150,1508802,193028
4344,The Storm City,2001,Romance,8.2,62557,114,139730520,66213491
4345,The Neon Edge,1983,Thriller,6.0,24615,125,80991345,23575214
4346,The Night Line,1976,Crime,4.9,18233,94,21519419,9533621
4347,The Gold Hour,2014,Drama,7.7,28006,137,131162667,107089162
4348,The Shadow Star,1995,Documentary,6.1,24774,171,27290891,13210412
4349,The Dark Line,1984,Thriller,7.6,1259,102,221949085,152306416
4350,The Night Blood,1985,Drama,6.8,63797,146,243306261,317789154
4351,The Neon City,1981,Horror,8.2,128109,156,124490964,81359112
4352,The Dark Dream,1989,Animation,6.4,130412,173,206587554,217469410
4353,The Lost Heart,1997,Animation,6.7,84122,165,180318356,313228329
4354,The Hollow Game,1990,Romance,4.7,773,75,111525164,89032577
4355,The The Road,1987,Action,6.8,2212,166,27519016,85201071
4356,The Dark Knight,2011,Crime,5.6,47357,112,40813479,34235667
4357,The Night Knight,2016,Animation,8.5,70532,123,52731638,36204628
4358,The Hollow Knight,2016,Documentary,7.6,166921,96,83082554,48079953
4359,The Silver River,1982,Action,7.0,196930,154,218749322,348352574
4360,The Shadow Road,1984,Sci-Fi,6.1,10304,139,225426929,588136749
4361,The Neon Mind,2016,Comedy,5.9,1674,149,169714149,529459282
4362,The Silent Blood,1980,Action,5.9,677932,138,137024839,214139323
4363,The Dark Hour,1981,Drama,6.8,11820,77,202709913,92357376
4364,The Broken Dream,1989,Romance,6.2,142216,78,10027519,3534327
4365,The Neon Road,2005,Romance,7.2,444,156,220323185,2153373104
4366,The Last Dream,2007,Drama,5.7,2024,81,249539871,171985962
4367,The Steel House,1987,Thriller,3.2,19915,180,31390110,7544767
4368,The Shadow Blood,2023,Drama,8.7,48881,123,42039809,111062284
4369,The Last Line,1984,Crime,5.4,1032,165,181496767,133275172
4370,The Night Blood,1980,Sci-Fi,5.9,7490,151,227123215,88270040
4371,The Wild Light,1985,Comedy,7.0,14847,124,201079982,552555145
4372,The Fire Ocean,2006,Drama,5.7,6630,76,75489378,72618959
4373,The Wild River,2019,Crime,8.3,4016,132,143915327,67707440
4374,The Night River,2016,Comedy,7.0,44779,171,216715429,304055456
4375,The Lost Game,2002,Sci-Fi,7.7,103811,147,162861778,10494740
4376,The Eternal Edge,1986,Action,6.9,8717,77,182621245,417349631
4377,The Neon Rain,2020,Romance,3.9,3360,170,100113997,112432957
