order_id,customer_id,movie_id,quantity,price_usd,order_date,status
16954,1333,4344,2,20.37,2019-12-28,completed
16955,564,599,1,20.7,2023-04-14,completed
16956,1420,1990,1,17.09,2020-12-05,pending
16957,298,1934,1,23.65,2021-01-15,completed
16958,1621,384,1,22.9,2020-11-14,completed
16959,430,3900,3,6.4,2018-02-04,completed
16960,869,2602,1,9.29,2022-09-23,pending
16961,1045,1897,2,8.94,2020-02-03,completed
16962,1244,2594,1,24.05,2020-12-04,completed
16963,1556,2581,3,16.45,2022-08-17,completed
16964,59,632,2,6.17,2022-10-27,completed
16965,784,2260,3,8.08,2018-09-23,pending
16966,396,901,1,14.01,2023-03-10,refunded
16967,1373,4610,2,22.56,2020-06-07,completed
16968,1437,4890,1,20.85,2021-02-26,completed
16969,1135,2474,3,18.59,2018-06-04,completed
16970,1718,3459,1,23.45,2021-12-23,pending
16971,1059,4536,1,17.55,2019-10-26,completed
16972,57,4901,2,19.57,2018-07-12,completed
16973,1144,1574,1,8.52,2018-08-02,refunded
16974,84,2757,1,14.0,2022-05-24,pending
16975,1443,589,2,10.74,2019-01-22,completed
16976,835,3005,1,23.07,2022-12-29,completed
16977,603,2374,1,14.01,2020-12-08,completed
16978,400,1715,2,10.7,2023-01-06,pending
16979,516,726,2,6.6,2019-09-12,refunded
16980,1735,766,3,8.56,2020-02-13,refunded
16981,359,4365,1,24.58,2020-01-22,completed
16982,1156,2862,1,14.99,2018-06-10,completed
16983,198,1904,2,15.25,2020-12-26,pending
16984,418,2827,3,24.83,2018-04-15,completed
16985,1457,3169,1,8.94,2020-09-27,completed
16986,1836,3286,1,17.07,2018-05-04,pending
16987,637,4072,1,14.31,2018-05-30,refunded
16988,1641,1743,2,13.43,2021-12-25,completed
16989,1203,4749,2,11.68,2022-03-15,completed
16990,1834,493,1,23.15,2021-08-25,completed
16991,54,2701,3,11.16,2022-07-02,pending
16992,1955,3077,5,6.06,2019-07-07,completed
16993,1055,1700,2,14.28,2018-03-21,completed
16994,1268,1737,1,20.92,2023-02-07,refunded
16995,1727,96,2,18.52,2019-04-25,completed
16996,1954,1232,1,13.65,2018-07-26,completed
16997,1799,189,3,5.52,2018-02-10,completed
16998,1684,4408,3,23.69,2019-03-24,completed
16999,313,4506,2,10.06,2022-07-29,completed
17000,142,1360,2,22.71,2018-04-28,refunded
17001,464,937,1,18.57,2022-11-05,completed
17002,1703,3949,1,8.03,2021-06-17,pending
17003,498,954,1,15.58,2020-01-20,completed
17004,317,2609,1,21.62,2021-12-24,completed
17005,586,2123,1,23.1,2021-06-19,completed
17006,1089,3010,3,24.95,2020-03-07,completed
17007,1918,3160,2,21.97,2018-10-19,refunded
17008,862,1377,1,16.22,2022-03-29,completed
17009,61,921,1,6.87,2018-08-12,completed
17010,703,2431,2,12.42,2023-04-30,pending
17011,1457,4736,1,17.65,2018-08-28,completed
17012,1797,252,3,15.46,2018-07-27,completed
17013,1459,1603,2,5.3,2019-05-16,refunded
17014,853,4933,2,20.81,2019-07-12,completed
17015,1203,2989,2,13.02,2021-03-20,completed
17016,1996,4202,2,15.52,2021-04-08,pending
17017,1948,3854,1,10.91,2019-04-09,pending
17018,399,3743,2,6.02,2019-04-22,completed
17019,71,1617,2,21.9,2021-03-04,pending
17020,726,777,1,14.96,2020-12-30,pending
17021,806,4410,2,19.57,2023-05-20,completed
17022,1927,184,1,15.36,2020-05-11,pending
17023,1292,3887,1,16.66,2018-02-18,completed
17024,515,1513,1,17.14,2020-09-12,completed
17025,1784,528,1,19.92,2020-07-23,completed
17026,1442,3767,1,15.07,2020-01-19,pending
17027,304,2710,1,6.98,2022-03-28,completed
17028,1480,4389,1,22.23,2019-02-17,refunded
17029,562,2299,1,21.96,2021-12-20,completed
17030,606,4542,1,18.69,2019-01-16,pending
17031,1379,4281,1,21.34,2018-09-05,completed
17032,1600,999,1,20.39,2022-10-29,completed
17033,267,4067,1,10.53,2019-08-30,completed
17034,132,3461,2,22.66,2022-07-08,completed
17035,101,17,1,11.81,2021-03-10,completed
17036,164,3798,1,8.86,2018-01-18,completed
17037,364,4935,2,17.78,2018-11-11,pending
17038,358,3493,2,24.15,2021-01-17,pending
17039,77,522,5,14.3,2019-03-19,completed
17040,1156,2021,1,24.44,2020-08-01,completed
17041,1059,1992,1,12.7,2023-05-10,completed
17042,1468,1226,3,7.83,2018-12-20,pending
17043,655,1363,2,12.22,2021-08-31,completed
17044,797,4794,1,24.3,2020-05-09,completed
17045,356,3373,1,14.68,2019-12-03,completed
17046,1672,1205,1,23.28,2018-10-16,completed
17047,770,3123,1,7.29,2022-12-20,completed
17048,1223,1308,2,7.38,2018-04-21,completed
17049,1027,1311,1,22.29,2023-04-14,pending
17050,417,2170,1,10.63,2021-06-10,completed
17051,1919,4541,3,22.47,2018-11-03,completed
17052,1727,2154,1,23.6,2019-01-13,refunded
17053,1390,4809,1,14.58,2019-10-25,completed
17054,120,3205,2,5.03,2022-09-03,pending
17055,685,2666,1,7.41,2023-03-15,completed
17056,1092,4640,2,7.8,2022-08-20,completed
17057,1187,2974,1,11.08,2023-01-26,pending
17058,577,2676,2,8.12,2019-06-24,refunded
17059,1129,4475,1,20.04,2023-05-18,completed
17060,838,4487,1,12.73,2018-06-04,pending
17061,885,3376,1,7.05,2019-01-20,completed
17062,667,2310,2,22.13,2020-08-21,refunded
17063,534,196,1,10.61,2020-09-30,completed
17064,378,4965,1,9.85,2020-11-19,pending
17065,957,2933,1,12.25,2021-07-05,completed
17066,252,4212,1,19.26,2020-12-08,refunded
17067,426,1687,1,12.51,2022-02-16,completed
17068,73,901,2,7.11,2020-10-17,completed
17069,1597,1173,3,11.66,2020-10-05,completed
17070,1215,1281,2,17.15,2022-11-27,completed
17071,63,3442,1,20.64,2018-12-18,pending
17072,430,4109,2,18.38,2018-02-03,completed
17073,1115,3206,2,16.82,2023-03-02,completed
17074,1153,3183,1,17.08,2022-12-17,refunded
17075,1662,3737,1,10.05,2021-03-11,completed
17076,592,2307,1,15.89,2021-04-09,completed
17077,366,4428,2,19.68,2020-01-01,completed
17078,1611,4255,2,15.3,2020-09-06,pending
17079,330,956,1,10.77,2020-10-12,completed
17080,179,2097,2,23.14,2018-12-24,completed
17081,1838,3688,1,18.16,2020-01-19,completed
17082,869,2195,2,23.0,2021-05-06,completed
17083,655,2736,1,15.53,2019-11-15,completed
17084,881,2931,5,24.28,2018-05-02,completed
17085,1811,1627,1,12.14,2022-11-22,pending
17086,491,3859,5,12.31,2022-02-24,completed
17087,246,252,1,6.95,2021-11-13,completed
17088,1647,548,3,23.45,2020-01-01,completed
17089,89,4216,1,17.95,2018-01-23,completed
17090,992,1109,1,12.91,2022-05-25,pending
17091,1922,1467,1,24.71,2021-02-21,completed
17092,223,454,1,7.99,2023-02-17,completed
17093,172,4250,1,6.27,2019-08-27,completed
17094,367,345,1,11.94,2022-09-19,completed
17095,344,4429,1,21.13,2019-07-06,refunded
17096,1913,4139,2,9.04,2018-10-11,completed
17097,1397,4573,1,21.6,2020-11-25,completed
17098,261,53,1,10.08,2020-07-05,pending
17099,642,1726,2,20.17,2020-04-27,completed
17100,397,587,2,23.4,2019-08-22,pending
17101,653,735,1,19.85,2022-07-29,completed
17102,367,2301,5,14.11,2018-06-16,completed
17103,1023,3691,1,21.03,2018-08-24,completed
17104,1907,3239,1,24.28,2018-07-25,completed
17105,1458,355,1,14.46,2018-09-24,completed
17106,1787,1223,5,12.98,2019-03-04,completed
17107,1995,2454,5,15.09,2022-09-02,refunded
17108,229,3497,1,17.61,2022-05-28,completed
17109,1032,1102,3,7.75,2022-09-27,refunded
17110,900,520,1,17.41,2020-05-09,completed
17111,1783,2893,1,15.79,2019-09-27,completed
17112,1058,560,3,12.37,2019-02-01,completed
17113,1334,4198,1,22.54,2023-02-07,pending
17114,892,4477,1,6.22,2023-03-02,completed
17115,903,1959,2,13.39,2022-04-05,pending
17116,150,2149,1,6.83,2020-02-03,completed
17117,178,3719,2,18.7,2021-03-15,completed
17118,1119,3908,2,16.9,2019-10-12,refunded
17119,1537,2677,1,11.9,2023-05-27,completed
17120,1922,505,2,20.19,2018-05-20,pending
17121,1222,2680,1,7.61,2023-05-09,pending
17122,284,1554,1,6.05,2020-01-29,pending
17123,764,2455,1,10.43,2018-09-10,completed
17124,683,2516,1,14.33,2019-07-19,completed
17125,47,3759,2,7.16,2018-07-10,completed
17126,1263,2008,2,20.38,2019-12-02,pending
17127,937,1530,1,23.32,2020-01-13,completed
17128,847,4875,1,5.0,2021-07-30,completed
17129,320,2086,2,16.71,2020-02-07,completed
17130,98,331,2,15.03,2020-09-14,pending
17131,1913,187,2,16.89,2023-03-07,completed
17132,1835,797,1,7.83,2020-10-26,completed
17133,576,4767,2,17.69,2019-09-09,completed
17134,300,1478,1,12.67,2018-03-14,completed
17135,288,2842,1,22.62,2018-07-27,completed
17136,1342,2314,3,7.34,2018-09-29,completed
17137,1788,321,1,20.27,2020-04-01,completed
17138,455,4509,2,9.15,2021-01-20,completed
17139,1751,3760,1,24.87,2019-02-17,completed
17140,66,283,1,8.5,2020-02-06,completed
17141,1881,454,1,20.96,2022-10-15,completed
17142,1687,4516,2,13.72,2021-02-14,completed
17143,1423,2353,1,11.25,2018-03-23,completed
17144,1525,2578,1,6.12,2020-08-23,completed
17145,1249,300,1,16.05,2020-07-09,pending
17146,1091,3035,1,17.57,2020-01-08,completed
17147,1847,3011,1,6.65,2023-06-01,completed
17148,541,2593,2,8.89,2021-03-09,refunded
17149,318,4929,1,11.06,2023-01-20,pending
17150,995,2511,1,9.68,2020-10-09,completed
17151,1228,2216,1,8.11,2020-02-15,completed
17152,1493,446,1,5.09,2019-11-11,refunded
17153,937,1752,2,13.83,2020-02-26,completed
17154,1859,1239,3,18.02,2021-08-06,refunded
17155,813,1425,2,19.23,2018-10-12,completed
17156,827,1291,1,15.38,2021-11-29,completed
17157,1199,4016,1,13.98,2023-02-17,refunded
17158,1771,1773,5,6.69,2022-02-16,completed
17159,1466,4453,3,5.16,2020-02-11,completed
17160,145,1364,1,24.31,2019-11-08,completed
17161,1737,4677,1,22.76,2021-09-02,completed
17162,1872,1164,1,5.26,2019-11-27,pending
17163,224,1247,2,5.87,2019-02-05,pending
17164,733,825,1,17.28,2021-12-25,refunded
17165,1308,2271,1,22.59,2021-10-11,completed
17166,131,3213,5,9.61,2021-08-22,completed
17167,407,1440,2,6.86,2019-05-11,completed
17168,1189,374,2,22.64,2020-07-23,completed
17169,1330,677,1,13.15,2018-04-20,pending
17170,1936,1852,1,21.26,2021-01-10,refunded
17171,1945,4310,2,8.61,2022-11-15,pending
17172,1157,4169,1,19.08,2020-05-15,completed
17173,1528,1249,2,7.79,2022-02-24,pending
17174,250,3033,1,16.86,2021-06-19,completed
17175,875,3637,1,18.34,2021-01-05,completed
17176,1353,1851,1,6.56,2019-08-31,completed
17177,135,4674,2,22.14,2019-05-18,completed
17178,1895,1071,1,21.14,2022-03-31,completed
17179,1137,1701,2,10.74,2019-11-28,refunded
17180,787,4241,1,20.4,2021-06-02,completed
17181,1285,3798,2,14.83,2018-09-02,completed
17182,4,4181,2,23.86,2022-02-08,pending
17183,736,2895,5,21.53,2021-08-15,completed
17184,888,992,1,24.0,2022-01-13,completed
17185,100,4686,1,20.79,2021-01-08,completed
17186,1853,1907,2,14.88,2019-04-02,completed
17187,586,2659,1,13.25,2022-07-18,pending
17188,1457,1188,1,12.32,2019-01-07,completed
17189,431,1729,1,21.47,2018-06-18,completed
17190,885,1524,2,14.16,2019-10-20,completed
17191,1918,187,1,21.79,2018-12-01,completed
17192,1584,3781,1,15.7,2022-03-18,pending
17193,1542,3494,2,13.79,2021-06-19,refunded
17194,1598,4310,1,12.12,2018-04-28,completed
17195,1159,2196,1,18.55,2021-03-13,completed
17196,1321,4770,3,10.19,2021-05-18,completed
17197,843,4126,1,15.21,2019-12-15,pending
17198,507,2099,1,16.76,2021-04-16,pending
17199,1453,417,1,13.14,2022-02-06,completed
17200,547,2636,1,20.11,2023-06-03,completed
17201,754,4989,2,19.42,2022-04-06,pending
17202,999,1158,1,24.79,2023-04-01,completed
17203,224,1452,2,23.57,2018-09-13,completed
17204,341,2468,1,12.94,2018-05-03,refunded
17205,1311,4645,1,21.6,2021-03-19,pending
17206,1064,2953,1,5.12,2019-06-11,completed
17207,326,734,1,10.64,2019-04-19,pending
17208,690,2719,1,20.99,2021-11-01,refunded
17209,219,2758,1,24.7,2021-04-07,refunded
17210,950,979,1,15.36,2020-04-11,completed
17211,120,2071,1,18.48,2018-06-27,pending
17212,927,4311,2,7.27,2019-05-21,completed
17213,1164,776,2,11.5,2021-10-10,refunded
17214,771,2551,1,13.05,2021-08-08,completed
17215,930,1021,2,24.11,2021-09-04,refunded
17216,1127,4666,2,8.73,2022-02-04,completed
17217,1795,61,3,20.89,2022-02-09,completed
17218,259,157,1,24.5,2019-09-13,completed
17219,626,843,1,12.45,2020-10-20,completed
17220,1618,837,2,19.35,2020-08-20,refunded
17221,105,3974,1,15.95,2018-09-07,completed
17222,1240,2,1,8.38,2022-03-05,pending
17223,1348,1284,1,23.47,2019-06-23,completed
17224,943,4015,5,18.96,2020-02-10,pending
17225,1710,3867,3,8.52,2022-02-17,pending
17226,498,2785,1,8.12,2022-07-24,pending
17227,1363,910,1,12.97,2021-03-11,completed
17228,1051,4878,5,21.66,2022-02-18,completed
17229,1407,1795,5,12.85,2020-12-05,completed
17230,46,2252,2,5.56,2019-12-04,completed
17231,1313,4847,3,8.57,2020-06-05,completed
17232,869,3717,1,21.84,2019-05-16,completed
17233,1413,4533,2,23.87,2021-10-18,refunded
17234,1034,1692,1,17.95,2020-09-04,refunded
17235,103,4839,1,13.09,2021-10-06,completed
17236,418,3100,1,14.59,2021-02-07,completed
17237,902,16,2,19.17,2018-06-21,refunded
17238,514,2298,5,16.43,2020-11-16,completed
17239,88,4019,1,5.29,2019-06-01,completed
17240,884,3117,3,16.94,2019-01-19,completed
17241,1455,1911,2,10.06,2021-04-24,pending
17242,1625,4320,1,19.64,2019-11-27,pending
17243,847,4110,1,10.92,2022-04-21,completed
17244,1105,504,2,24.86,2018-07-02,completed
17245,919,4963,1,16.93,2019-07-02,completed
17246,102,3606,1,18.85,2019-10-02,completed
17247,1047,2895,1,5.35,2023-02-09,completed
17248,1987,324,1,9.4,2022-05-18,completed
17249,1103,4879,1,22.73,2018-04-26,completed
17250,1360,4486,5,10.38,2020-06-17,pending
17251,246,3191,1,5.36,2019-12-14,completed
17252,496,2682,2,9.75,2022-03-12,completed
17253,1897,2081,1,15.12,2021-11-13,pending
17254,448,3420,3,22.55,2021-08-28,completed
17255,1258,1272,1,9.36,2019-10-04,pending
17256,359,3584,1,13.05,2018-02-09,refunded
17257,229,2038,1,9.17,2022-07-21,refunded
17258,26,1678,2,6.98,2020-10-06,completed
17259,960,1242,1,21.89,2019-05-15,completed
17260,1189,81,1,9.68,2021-05-31,pending
17261,865,3243,1,22.68,2022-07-20,completed
17262,240,2564,2,5.59,2021-01-10,completed
17263,1917,1225,5,18.72,2022-11-17,completed
17264,919,3672,1,16.2,2019-05-26,refunded
17265,317,2987,3,11.21,2022-05-23,pending
17266,719,3662,3,20.76,2018-02-01,completed
17267,72,4237,5,24.69,2019-10-28,completed
17268,1032,1283,1,9.34,2019-10-25,pending
17269,145,3369,1,22.61,2019-02-13,completed
17270,1558,2765,1,10.14,2019-04-14,completed
17271,1214,837,2,24.26,2021-03-05,refunded
17272,1694,4388,2,9.37,2023-02-14,refunded
17273,1225,584,3,8.5,2021-06-29,completed
17274,508,2874,1,12.11,2021-03-07,completed
17275,148,1054,1,14.03,2023-03-29,refunded
17276,321,566,1,5.19,2021-05-09,completed
17277,518,186,1,5.46,2021-04-28,completed
17278,546,1122,1,13.32,2022-01-07,completed
17279,277,1654,1,17.19,2021-05-28,completed
17280,1041,533,2,23.13,2018-08-10,completed
17281,428,218,1,6.11,2018-01-30,refunded
17282,1654,4912,1,15.98,2021-08-30,completed
17283,90,1233,2,5.86,2020-04-30,completed
17284,1560,4037,2,12.93,2020-02-23,pending
17285,978,3738,1,10.45,2018-10-19,completed
17286,1089,3321,1,16.36,2022-09-28,completed
17287,1797,3506,1,5.5,2021-11-12,completed
17288,843,3754,1,16.46,2019-09-13,completed
17289,863,3468,1,20.21,2020-04-22,completed
17290,1662,2475,1,10.75,2019-05-02,completed
17291,1309,3323,2,14.32,2019-08-16,refunded
17292,580,180,2,24.89,2023-02-26,refunded
17293,380,1189,1,14.17,2019-07-01,completed
17294,1725,2551,1,14.23,2022-06-07,completed
17295,1116,498,1,8.09,2018-07-21,completed
17296,387,1903,2,15.98,2021-01-02,completed
17297,1347,4813,1,12.77,2019-02-17,completed
17298,37,1561,3,9.16,2020-12-14,pending
17299,1269,3122,2,13.34,2018-10-04,completed
17300,1897,4781,1,20.98,2021-04-30,pending
17301,1744,1828,3,16.09,2021-09-25,completed
17302,1542,4978,1,5.99,2020-10-24,refunded
17303,297,874,3,9.6,2021-04-19,pending
17304,1667,2609,1,10.34,2021-03-23,refunded
17305,98,4239,3,21.78,2021-12-19,pending
17306,1946,2790,1,7.23,2021-05-29,pending
17307,231,1501,3,20.3,2020-03-03,refunded
17308,786,3566,1,13.2,2018-08-07,pending
17309,436,2545,1,22.47,2020-04-05,pending
17310,1409,4832,1,15.89,2021-06-05,completed
17311,446,1356,3,19.21,2021-07-31,completed
17312,929,4063,1,11.85,2021-08-16,refunded
17313,1284,4276,2,23.76,2019-05-20,completed
17314,1938,2744,1,9.73,2019-10-23,pending
17315,1476,1888,3,24.21,2021-09-22,refunded
17316,351,2570,5,5.77,2021-01-12,completed
17317,1339,4568,1,6.64,2020-02-16,refunded
17318,1820,1634,1,20.79,2018-11-13,completed
17319,1593,2004,1,17.92,2019-06-25,pending
17320,521,1589,2,18.77,2022-12-16,pending
17321,713,4793,1,20.9,2021-07-31,completed
17322,1973,913,5,15.68,2021-02-07,completed
17323,553,1745,1,14.75,2018-01-08,pending
17324,1490,3441,1,24.03,2022-01-24,refunded
17325,844,1634,2,16.23,2019-05-05,refunded
17326,589,3717,1,13.2,2018-12-28,completed
17327,1978,4392,1,17.86,2020-06-16,completed
17328,1666,4864,1,22.14,2018-02-20,pending
17329,250,476,1,11.57,2020-05-08,completed
17330,1680,2011,1,20.37,2019-11-22,pending
17331,1108,469,1,9.48,2023-02-25,completed
17332,1491,203,1,8.65,2018-11-25,completed
17333,1646,566,2,24.41,2022-07-25,pending
17334,1343,4667,2,18.45,2018-09-03,completed
17335,1928,739,1,14.84,2022-09-25,refunded
17336,1915,4106,1,6.22,2021-04-12,pending
17337,1491,1144,2,14.84,2021-06-01,pending
17338,1722,3646,1,21.65,2020-03-28,completed
17339,466,1137,1,23.91,2022-08-30,completed
17340,470,4144,1,21.88,2021-05-22,completed
17341,10,2155,1,15.08,2018-10-01,completed
17342,1023,3095,2,16.8,2021-05-10,refunded
17343,1782,2493,1,21.43,2020-04-09,completed
17344,466,4884,2,14.39,2020-08-28,completed
17345,68,1790,3,6.69,2022-07-19,completed
17346,21,2225,1,17.8,2019-05-07,pending
17347,243,1499,3,11.28,2018-09-05,completed
17348,801,2514,1,23.3,2021-04-15,refunded
17349,250,4260,2,20.61,2019-02-24,completed
17350,1303,4692,1,6.63,2021-02-09,completed
17351,741,1857,1,9.93,2022-02-03,completed
17352,727,3977,1,7.13,2020-11-04,completed
17353,1160,1007,1,20.49,2020-07-14,refunded
17354,1281,2016,2,15.57,2020-10-23,completed
17355,348,3447,1,14.99,2020-07-17,refunded
17356,1985,3053,1,10.38,2020-10-03,completed
17357,1424,3355,1,10.45,2018-03-13,pending
17358,1805,2545,2,12.85,2021-08-04,pending
17359,1406,3110,1,14.41,2019-11-08,pending
17360,1654,197,1,24.07,2020-02-23,completed
17361,1861,4893,2,23.92,2020-12-28,completed
17362,1201,407,1,5.94,2021-08-22,completed
17363,748,4273,1,9.69,2022-12-04,pending
17364,746,844,1,23.62,2019-10-20,completed
17365,817,737,1,9.1,2022-10-05,completed
17366,1307,2811,1,12.84,2018-06-05,pending
17367,708,214,1,6.68,2019-12-09,completed
17368,1660,1125,1,8.95,2021-05-03,completed
17369,1303,3301,1,21.79,2023-04-17,refunded
17370,1662,2671,2,11.42,2020-10-19,completed
17371,1808,3208,1,5.23,2019-09-30,completed
17372,1528,2271,1,15.5,2020-04-01,completed
17373,8,2207,1,7.17,2019-05-03,pending
17374,1322,2872,1,10.71,2019-10-05,completed
17375,553,2214,2,22.6,2018-04-13,pending
17376,1068,673,2,22.87,2018-12-02,completed
17377,1801,4792,1,17.95,2023-01-15,completed
17378,781,2985,1,5.17,2019-11-06,completed
17379,427,2195,1,19.51,2018-05-31,completed
17380,200,4732,1,22.39,2019-01-26,pending
17381,970,3529,2,7.44,2019-02-21,completed
17382,424,3756,1,12.64,2020-03-27,refunded
17383,395,3029,2,5.71,2020-06-11,refunded
17384,1678,4831,3,16.98,2021-02-24,completed
17385,1794,618,1,9.92,2023-02-23,completed
17386,551,302,1,19.07,2021-06-09,refunded
17387,689,2783,2,22.67,2020-02-02,completed
17388,599,3130,1,10.99,2022-11-27,refunded
17389,417,1464,1,8.34,2018-11-11,completed
17390,457,4798,1,19.22,2022-06-30,pending
17391,649,1237,2,7.35,2019-01-05,refunded
17392,491,3997,1,22.29,2019-02-01,pending
17393,1588,4688,1,6.49,2019-04-02,completed
17394,1821,2370,3,15.78,2018-10-26,completed
17395,589,4374,1,24.91,2023-01-06,completed
17396,1747,1277,1,5.47,2018-03-24,completed
17397,1764,978,2,8.49,2022-05-31,completed
17398,1566,562,2,15.87,2022-05-27,refunded
17399,1176,3917,1,21.99,2022-07-28,refunded
17400,849,2575,1,8.65,2021-02-09,completed
17401,1066,1840,1,10.48,2021-01-26,pending
17402,1091,3582,1,22.22,2019-01-29,completed
17403,1178,2384,1,14.68,2018-06-02,pending
17404,1536,4648,2,21.96,2018-09-09,refunded
17405,478,3245,1,19.09,2020-02-28,completed
17406,328,3930,2,10.42,2018-12-08,refunded
17407,1142,317,1,8.77,2019-12-26,pending
17408,1740,4269,2,17.18,2022-08-08,completed
17409,1846,3553,1,20.7,2021-07-04,refunded
17410,1586,3733,3,10.6,2021-07-21,refunded
17411,1618,1226,1,22.39,2021-11-09,pending
17412,1582,4785,3,23.47,2023-04-23,completed
17413,587,2465,1,21.87,2018-03-10,completed
17414,1487,3006,1,6.11,2021-03-06,completed
17415,1901,493,5,12.53,2021-02-17,completed
17416,185,689,2,17.91,2020-12-20,completed
17417,1969,4351,1,21.01,2020-12-22,completed
17418,507,4221,1,17.83,2018-12-30,pending
17419,1711,1876,5,15.21,2020-02-05,completed
17420,550,1759,1,24.29,2020-05-12,completed
17421,519,3369,1,14.55,2018-01-22,refunded
17422,1178,4977,1,7.98,2021-12-26,refunded
17423,720,4732,1,9.76,2022-12-23,refunded
17424,138,4518,1,6.64,2018-06-04,completed
17425,1319,4850,1,17.78,2022-08-18,completed
17426,1371,4945,1,16.18,2021-11-14,pending
17427,1011,1544,3,18.13,2021-02-09,completed
17428,701,1166,1,12.37,2018-01-10,completed
17429,682,1311,1,24.21,2021-02-07,completed
17430,1183,215,1,12.03,2022-06-23,refunded
17431,1024,4328,1,15.69,2018-03-07,completed
17432,1420,4198,2,18.97,2020-03-19,refunded
17433,1377,3377,1,24.85,2022-06-15,pending
17434,203,822,1,14.48,2018-07-25,completed
17435,1134,3922,1,12.34,2021-09-19,refunded
17436,158,3408,1,23.13,2021-02-07,completed
17437,1833,4796,1,20.44,2020-09-26,completed
17438,1828,870,3,7.0,2022-08-10,completed
17439,1929,184,1,7.0,2019-11-11,completed
17440,1594,1287,2,19.43,2022-06-12,completed
17441,364,451,1,10.91,2018-05-01,completed
17442,1750,1936,1,5.8,2018-08-06,completed
17443,659,2624,5,19.04,2020-01-01,completed
17444,899,3125,1,17.54,2023-01-16,refunded
17445,1987,4994,1,23.38,2019-02-05,pending
17446,1701,3430,5,10.74,2022-09-18,pending
17447,543,2807,2,9.44,2021-04-08,pending
17448,1230,2136,1,22.01,2018-01-26,completed
17449,560,3173,3,24.55,2022-03-03,refunded
17450,1351,2838,1,20.08,2021-10-21,refunded
17451,1239,3041,1,24.65,2018-02-18,completed
17452,1362,137,3,14.0,2020-10-19,completed
17453,1964,4752,1,20.37,2021-10-27,refunded
17454,1103,869,1,20.47,2019-03-30,completed
17455,11,137,1,9.08,2022-12-18,refunded
17456,1767,817,1,11.39,2018-11-29,pending
17457,1936,1120,1,20.92,2018-09-27,pending
17458,1679,4133,2,8.1,2019-09-07,refunded
17459,1365,4567,5,14.76,2018-04-05,completed
17460,202,1714,5,21.8,2018-11-15,completed
17461,1575,767,1,23.66,2019-08-24,completed
17462,173,4539,1,24.47,2019-12-13,refunded
17463,1888,4247,1,11.33,2020-11-23,completed
17464,564,4020,1,17.72,2019-10-23,pending
17465,221,1751,3,22.83,2023-02-07,completed
17466,101,2995,1,17.65,2018-08-07,completed
17467,230,4165,5,10.53,2023-05-31,completed
17468,61,3533,1,11.54,2022-05-21,pending
17469,127,4792,2,13.58,2022-02-22,completed
17470,627,262,1,10.3,2019-07-31,pending
17471,400,377,1,22.82,2023-06-12,refunded
17472,942,3606,2,18.48,2018-02-11,refunded
17473,816,3642,1,8.9,2021-05-20,refunded
17474,92,1216,2,10.49,2021-05-17,completed
17475,1966,972,1,7.61,2019-12-06,pending
17476,771,544,1,21.65,2019-10-18,completed
17477,680,2020,1,21.95,2021-05-25,completed
17478,2,668,5,7.28,2018-08-27,completed
17479,1687,3330,1,19.16,2022-06-25,completed
17480,1748,960,1,10.22,2020-04-05,refunded
17481,827,3491,1,16.09,2023-01-09,completed
17482,1457,1120,1,6.67,2018-10-30,completed
17483,1973,812,5,7.53,2018-05-04,completed
17484,1588,4160,1,22.09,2019-06-04,completed
17485,1980,3681,1,23.29,2022-08-23,completed
17486,894,3493,1,7.4,2019-10-31,completed
17487,47,4750,1,21.61,2021-04-01,refunded
17488,221,697,1,5.18,2018-08-12,refunded
17489,1377,1120,1,23.75,2022-08-25,completed
17490,1226,2710,5,14.77,2021-06-08,completed
17491,1921,3461,2,15.24,2021-04-21,completed
17492,330,3814,2,19.36,2023-06-14,pending
17493,1854,3382,2,17.09,2022-04-07,completed
17494,312,1364,1,8.78,2020-10-20,completed
17495,787,4274,1,13.86,2022-12-16,completed
17496,1475,424,1,20.03,2022-10-26,completed
17497,1632,2746,1,17.69,2018-07-06,completed
17498,1053,1602,1,6.42,2022-10-02,refunded
17499,124,1037,3,10.57,2021-01-11,refunded
17500,832,1632,2,18.89,2019-11-13,completed
17501,234,3054,1,5.57,2019-04-19,completed
17502,362,3207,1,19.06,2018-10-16,pending
17503,1699,4034,1,23.48,2020-07-30,completed
17504,934,1065,3,16.0,2018-01-11,completed
17505,1694,719,1,15.23,2019-07-03,completed
17506,1317,3690,1,23.86,2020-07-21,completed
17507,1511,1695,2,16.59,2018-08-27,refunded
17508,1816,979,1,18.43,2018-03-26,completed
17509,1581,4743,1,12.11,2020-07-22,completed
17510,793,335,1,10.34,2020-11-01,completed
17511,1103,2460,1,18.47,2020-12-21,pending
17512,860,3356,5,9.93,2019-09-25,completed
17513,968,869,1,21.28,2018-05-25,completed
17514,288,1835,1,17.5,2018-08-25,refunded
17515,1467,563,1,23.01,2019-10-26,completed
17516,279,4246,2,16.45,2018-04-22,completed
17517,1560,4094,2,24.4,2020-09-09,pending
17518,1140,3141,1,14.85,2022-03-18,refunded
17519,1693,1491,5,5.1,2021-08-16,pending
17520,1424,1884,2,7.78,2023-02-09,completed
17521,543,1997,1,13.0,2021-10-03,refunded
17522,711,4739,1,16.01,2022-09-01,completed
17523,1717,3664,1,12.14,2022-11-04,completed
